date,HON
2015-10-16,51.6
2015-10-17,41.4
2015-10-18,33.6
2015-10-19,60.0
2015-10-20,50.4
2015-10-21,39.6
2015-10-22,47.4
2015-10-23,54.6
2015-10-24,43.199999999999996
2015-10-25,33.0
2015-10-26,49.199999999999996
2015-10-27,49.199999999999996
2015-10-28,46.8
2015-10-29,46.8
2015-10-30,47.4
2015-10-31,43.8
2015-11-01,44.53
2015-11-02,52.46
2015-11-03,56.73
2015-11-04,46.97
2015-11-05,56.12
2015-11-06,51.24
2015-11-07,54.9
2015-11-08,50.019999999999996
2015-11-09,54.9
2015-11-10,61.0
2015-11-11,58.56
2015-11-12,56.12
2015-11-13,49.41
2015-11-14,45.75
2015-11-15,45.75
2015-11-16,59.78
2015-11-17,45.75
2015-11-18,53.68
2015-11-19,60.39
2015-11-20,54.9
2015-11-21,48.19
2015-11-22,41.48
2015-11-23,53.07
2015-11-24,58.56
2015-11-25,51.85
2015-11-26,46.36
2015-11-27,53.07
2015-11-28,55.51
2015-11-29,46.36
2015-11-30,49.41
2015-12-01,55.44
2015-12-02,53.28
2015-12-03,60.48
2015-12-04,51.12
2015-12-05,41.76
2015-12-06,53.28
2015-12-07,47.519999999999996
2015-12-08,54.0
2015-12-09,61.199999999999996
2015-12-10,58.32
2015-12-11,52.559999999999995
2015-12-12,49.68
2015-12-13,46.8
2015-12-14,54.72
2015-12-15,59.04
2015-12-16,58.32
2015-12-17,59.04
2015-12-18,59.04
2015-12-19,63.36
2015-12-20,54.72
2015-12-21,61.199999999999996
2015-12-22,66.96
2015-12-23,69.12
2015-12-24,58.32
2015-12-25,50.4
2015-12-26,53.28
2015-12-27,46.8
2015-12-28,59.76
2015-12-29,64.8
2015-12-30,72.0
2015-12-31,64.08
2016-01-01,53.120000000000005
2016-01-02,51.2
2016-01-03,48.64
2016-01-04,55.68
2016-01-05,57.6
2016-01-06,46.72
2016-01-07,56.32
2016-01-08,57.6
2016-01-09,46.08
2016-01-10,41.6
2016-01-11,48.0
2016-01-12,59.52
2016-01-13,48.64
2016-01-14,52.480000000000004
2016-01-15,51.2
2016-01-16,35.2
2016-01-17,53.120000000000005
2016-01-18,49.28
2016-01-19,54.4
2016-01-20,54.4
2016-01-21,53.120000000000005
2016-01-22,46.08
2016-01-23,45.44
2016-01-24,55.04
2016-01-25,51.84
2016-01-26,48.64
2016-01-27,64.0
2016-01-28,50.56
2016-01-29,49.28
2016-01-30,45.44
2016-01-31,48.0
2016-02-01,51.52
2016-02-02,40.88
2016-02-03,54.88
2016-02-04,46.480000000000004
2016-02-05,48.720000000000006
2016-02-06,46.480000000000004
2016-02-07,36.400000000000006
